,provider,A_family,A_vcpu,B_family,B_vcpu,C_family,C_type,C_vcpu,nodes,workload,target_cost,target_runtime,status
2190,C,,,,,0,2,1,5,creditcard-quantile_transformer,0.0023382664206729,8.458869218826294,ok
2191,C,,,,,1,1,1,5,creditcard-logistic_regression,0.0056736237372954,26.152426958084103,ok
2192,C,,,,,0,0,0,5,santander-logistic_regression,0.0154657934584518,150.9471504688263,ok
2193,B,,,0,0,,,,2,creditcard-naive_bayes,0.0006507662196954,4.5936439037323,ok
2194,C,,,,,0,1,1,4,creditcard-kmeans,0.0015608538341522,12.89677619934082,ok
2195,B,,,1,0,,,,4,santander-naive_bayes,0.0033707830217149,12.854681015014648,ok
2196,C,,,,,0,1,0,3,buzz-xgboost,0.0020537994095087,45.25282382965088,ok
2197,B,,,0,0,,,,4,creditcard-poisson_regression,0.0119898806134859,42.31722569465637,ok
2198,C,,,,,0,2,0,4,buzz-quantile_transformer,0.0021212503452163,19.184489727020264,ok
2199,A,2,0,,,,,,5,santander-logistic_regression,0.0045537526690628,109.6555826663971,ok
2200,A,2,1,,,,,,5,santander-linear_regression,0.0053543337877591,64.46689510345459,ok
2201,C,,,,,1,1,0,4,creditcard-standard_scaler,0.0006420553028318,7.3988447189331055,ok
2202,C,,,,,0,2,1,3,buzz-quantile_transformer,0.0039968184694957,24.09802722930908,ok
2203,C,,,,,0,2,0,5,buzz-quantile_transformer,0.0025489906149559,18.4423623085022,ok
2204,A,1,0,,,,,,3,santander-xgboost,0.0030159390766024,110.00385689735413,ok
2205,A,1,1,,,,,,3,buzz-quantile_transformer,0.0012990048466126,23.69005799293518,ok
2206,A,2,1,,,,,,5,buzz-linear_regression,0.0117523274279303,141.49959444999695,ok
2207,A,2,1,,,,,,4,buzz-polynomial_features,0.0015889183239407,23.91348648071289,ok
2208,A,0,1,,,,,,5,creditcard-logistic_regression,0.0020135579848289,23.085378170013428,ok
2209,A,2,0,,,,,,5,santander-naive_bayes,0.000741464562118,17.85466504096985,ok
2210,B,,,1,0,,,,3,buzz-spectral_clustering,0.001588971701463,8.079517126083374,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2211,A,0,1,,,,,,4,buzz-kmeans,0.0018818289604187,26.96888637542725,ok
2212,C,,,,,1,1,1,2,santander-naive_bayes,0.0017599744881788,20.28139615058899,ok
2213,C,,,,,0,1,1,3,creditcard-logistic_regression,0.0037999857652926,41.86389517784119,ok
2214,B,,,1,0,,,,3,creditcard-spectral_clustering,0.0187154029154777,95.16306567192078,ok
2215,C,,,,,0,2,1,2,creditcard-standard_scaler,0.0006140105247333,5.553082704544067,ok
2216,C,,,,,0,0,1,3,buzz-standard_scaler,0.0008928667797088,7.262031555175781,ok
2217,C,,,,,1,1,0,5,buzz-kmeans,0.0040167032394806,37.02978658676148,ok
2218,A,1,1,,,,,,3,creditcard-naive_bayes,0.0004006090908447,7.305940866470337,ok
2219,C,,,,,0,1,1,5,creditcard-naive_bayes,0.0009396410848498,6.211134195327759,ok
2220,A,0,0,,,,,,2,creditcard-standard_scaler,6.410219785902234e-05,3.674648284912109,ok
2221,B,,,1,1,,,,2,creditcard-linear_regression,0.0293421709187825,111.89810943603516,ok
2222,A,1,1,,,,,,3,creditcard-polynomial_features,0.0007467350947459,13.618269205093384,ok
2223,B,,,1,0,,,,4,santander-xgboost,0.0387088526725769,147.61850595474243,ok
2224,C,,,,,0,1,0,5,buzz-polynomial_features,0.0027811318713565,36.76719450950623,"(""('transform-491bef8edb8d9a2e8f1c07889a742bfe', 12, 0)"", <Worker 'tcp://10.64.177.2:43721', name: tcp://10.64.177.2:43721, memory: 0, processing: 2>)"
2225,A,2,1,,,,,,4,santander-spectral_clustering,0.000894595896138,13.463817834854126,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2226,C,,,,,0,2,0,4,buzz-logistic_regression,0.0161131996039538,145.72702980041504,ok
2227,C,,,,,1,0,0,2,creditcard-quantile_transformer,0.0010521810278892,18.10636568069458,ok
2228,C,,,,,0,1,1,3,santander-naive_bayes,0.0008739159459233,9.627805948257446,ok
2229,C,,,,,1,0,0,4,santander-standard_scaler,0.0031636748257742,27.22091150283813,ok
2230,B,,,0,0,,,,3,creditcard-naive_bayes,0.0010539496988058,4.959763288497925,ok
2231,C,,,,,1,0,0,5,buzz-naive_bayes,0.0009559201465712,6.579947471618652,ok
2232,C,,,,,0,0,1,5,creditcard-linear_regression,0.0092691050777037,45.23353433609009,ok
2233,C,,,,,1,0,1,5,buzz-logistic_regression,0.031789160548581,109.4082007408142,ok
2234,C,,,,,0,1,0,2,creditcard-spectral_clustering,0.0042094503676207,139.12472295761108,ok
2235,B,,,1,0,,,,3,santander-logistic_regression,0.0538300320378939,273.7120273113251,ok
2236,A,1,0,,,,,,4,buzz-naive_bayes,0.0001863644946416,5.098116874694824,ok
2237,C,,,,,1,0,0,5,creditcard-poisson_regression,0.0070504557985067,48.5308620929718,ok
2238,B,,,0,0,,,,3,buzz-spectral_clustering,0.0012684473782777,5.969164133071899,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2239,C,,,,,1,0,0,2,santander-polynomial_features,0.0023344196006986,40.17165660858154,No module named 'sklearn'
2240,C,,,,,0,2,0,2,buzz-naive_bayes,0.0003142935031615,5.684911727905273,ok
2241,A,1,1,,,,,,4,creditcard-linear_regression,0.0030928693061934,42.3036835193634,ok
2242,A,0,1,,,,,,4,creditcard-kmeans,0.0007528597470389,10.78939127922058,ok
2243,C,,,,,1,1,1,4,creditcard-naive_bayes,0.0007947486257553,4.579217433929443,ok
2244,C,,,,,1,1,1,3,buzz-quantile_transformer,0.0027428427693049,21.071775436401367,ok
2245,A,1,0,,,,,,3,santander-xgboost,0.003464653164486,126.3703281879425,ok
2246,C,,,,,0,1,0,5,creditcard-spectral_clustering,0.0058069737059434,76.76951026916504,ok
2247,C,,,,,1,2,1,4,buzz-naive_bayes,0.001488185523192,5.139550924301148,ok
2248,C,,,,,0,0,1,5,santander-standard_scaler,0.004509454704682,22.00628566741944,ok
2249,C,,,,,0,0,0,3,santander-standard_scaler,0.0012104588759779,19.69026231765747,ok
2250,C,,,,,1,0,0,3,santander-spectral_clustering,0.0018703506508668,21.45717763900757,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2251,C,,,,,0,1,1,3,creditcard-quantile_transformer,0.0010303009308648,11.350676774978638,ok
2252,A,1,1,,,,,,4,santander-xgboost,0.0041787265621291,57.15583443641663,ok
2253,A,1,0,,,,,,5,buzz-poisson_regression,0.0025348681649896,55.474318504333496,ok
2254,A,1,0,,,,,,4,santander-xgboost,0.0032879206678072,89.94311857223511,ok
2255,C,,,,,0,1,1,5,creditcard-polynomial_features,0.0039809894372979,26.314791917800903,ok
2256,A,2,1,,,,,,5,creditcard-standard_scaler,0.0002306708974308,2.777308464050293,ok
2257,C,,,,,0,0,0,5,santander-polynomial_features,0.0030651001778741,29.915577173233032,in <closed TCP>: Stream is closed
2258,B,,,1,1,,,,2,buzz-spectral_clustering,0.0020464147684309,7.804124116897583,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2259,B,,,0,0,,,,4,buzz-kmeans,0.0082079927285512,28.969386100769043,ok
2260,C,,,,,0,1,0,2,buzz-kmeans,0.0015868975761787,52.44786524772644,ok
2261,B,,,0,0,,,,5,santander-naive_bayes,0.0054643570780754,15.428772926330566,ok
2262,C,,,,,0,0,0,4,santander-xgboost,0.0083637168135801,102.03802537918092,ok
2263,C,,,,,0,2,0,4,santander-logistic_regression,0.0204020063549253,184.514799118042,ok
2264,B,,,1,0,,,,3,santander-xgboost,0.0326156156071027,165.84211325645447,ok
2265,A,0,0,,,,,,4,santander-xgboost,0.0042971995987362,123.16814136505128,ok
2266,C,,,,,1,2,1,4,creditcard-naive_bayes,0.0024058995805316,8.308939456939697,ok
2267,A,1,1,,,,,,2,santander-spectral_clustering,0.0005088397224744,13.919627666473389,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2268,A,0,0,,,,,,3,santander-poisson_regression,0.012953365309,495.03306913375854,ok
2269,C,,,,,1,0,1,2,santander-spectral_clustering,0.0021289887128935,18.31825852394104,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2270,C,,,,,0,1,0,4,creditcard-spectral_clustering,0.0060361010065587,99.74828147888184,ok
2271,C,,,,,1,2,0,3,creditcard-kmeans,0.0016369070358673,15.075122356414797,ok
2272,A,2,0,,,,,,4,buzz-quantile_transformer,0.0005046252643797,15.1893892288208,ok
2273,C,,,,,0,1,0,2,santander-polynomial_features,0.0045845118028656,151.5207161903381,"(""('transform-b82d90c248e4c3b0456054d39e5a1b0a', 3, 0)"", <Worker 'tcp://10.0.158.2:45933', name: tcp://10.0.158.2:45933, memory: 0, processing: 16>)"
2274,C,,,,,1,2,0,3,santander-standard_scaler,0.0029259698710441,26.94676780700684,ok
2275,A,0,0,,,,,,3,santander-spectral_clustering,0.0007055851563612,26.96503782272339,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2276,A,2,0,,,,,,5,buzz-kmeans,0.0009624295054541,23.1755599975586,ok
2277,C,,,,,1,1,0,3,santander-spectral_clustering,0.0023120179701447,35.52396368980408,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2278,A,2,1,,,,,,3,buzz-xgboost,0.0012880054004589,25.846262216568,ok
2279,C,,,,,0,0,1,5,creditcard-polynomial_features,0.0049251796735922,24.03503704071045,ok
2280,A,1,0,,,,,,2,santander-xgboost,0.0036239833620919,198.27264595031733,ok
2281,C,,,,,0,1,1,3,creditcard-naive_bayes,0.000348007472248,3.833948135375977,ok
2282,C,,,,,1,0,1,2,creditcard-polynomial_features,0.00302364163208,26.016036987304688,ok
2283,B,,,1,0,,,,3,santander-spectral_clustering,0.0039319752875963,19.99309468269348,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2284,C,,,,,1,0,1,4,creditcard-polynomial_features,0.0062530701918072,26.90135359764099,ok
2285,C,,,,,1,0,1,4,buzz-spectral_clustering,0.0011532371277279,4.961345195770264,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2286,A,1,0,,,,,,2,buzz-linear_regression,0.0109459565649165,598.8669245243073,Timed out.
2287,A,0,1,,,,,,2,creditcard-linear_regression,0.0029562225475311,84.73249340057373,ok
2288,C,,,,,1,0,1,3,santander-standard_scaler,0.0038740430024464,22.222043991088867,ok
2289,A,2,0,,,,,,2,creditcard-spectral_clustering,0.0016826924696101,101.29921221733092,ok
2290,C,,,,,0,2,1,4,buzz-naive_bayes,0.0010542117484781,4.767121076583862,ok
2291,C,,,,,1,0,1,3,santander-xgboost,0.0128907105607191,73.94289040565491,ok
2292,C,,,,,1,0,1,2,buzz-xgboost,0.004140204383903,35.6231734752655,ok
2293,A,0,1,,,,,,3,buzz-quantile_transformer,0.0009896069801648,18.909687519073486,ok
2294,C,,,,,1,1,0,4,santander-logistic_regression,0.0171761958481205,197.93311476707456,ok
2295,C,,,,,1,2,0,5,santander-poisson_regression,0.0719749593893687,397.7127456665039,ok
2296,C,,,,,1,2,1,4,santander-polynomial_features,0.1377031067659589,475.5671377182007,ok
2297,C,,,,,0,2,1,5,buzz-logistic_regression,0.0302180009637806,109.31607961654665,ok
2298,A,0,1,,,,,,5,creditcard-standard_scaler,0.0002938089908493,3.3685107231140137,ok
2299,C,,,,,1,2,0,2,creditcard-spectral_clustering,0.0085039119325346,117.4753758907318,ok
2300,C,,,,,0,2,1,3,buzz-logistic_regression,0.029151923414487,175.76576209068298,ok
2301,C,,,,,0,0,0,2,creditcard-poisson_regression,0.0057274338192423,139.75031685829163,ok
2302,C,,,,,1,0,0,5,santander-kmeans,0.0135143348836236,93.02410244941711,ok
2303,C,,,,,0,0,1,4,creditcard-naive_bayes,0.0008592592081705,5.24151611328125,ok
2304,A,0,0,,,,,,3,buzz-quantile_transformer,0.0005239838903347,20.02486205101013,ok
2305,C,,,,,0,0,1,4,santander-standard_scaler,0.003506586937952,21.39032292366028,ok
2306,A,2,0,,,,,,3,creditcard-logistic_regression,0.0010379021809697,41.65493702888489,ok
2307,A,0,1,,,,,,3,creditcard-polynomial_features,0.0008127503651777,15.530261754989624,ok
2308,A,0,0,,,,,,3,buzz-linear_regression,0.0098852715623378,377.7810788154602,ok
2309,A,2,0,,,,,,4,santander-linear_regression,0.0023099269081751,69.52957248687744,ok
2310,A,2,0,,,,,,3,buzz-kmeans,0.0009223831044634,37.01871991157532,ok
2311,A,1,0,,,,,,5,creditcard-polynomial_features,0.0005135095544987,11.2378990650177,ok
2312,B,,,0,0,,,,4,creditcard-kmeans,0.0039351343035697,13.88870930671692,ok
2313,C,,,,,0,2,0,4,creditcard-poisson_regression,0.0069135805525265,62.52610182762146,ok
2314,A,1,0,,,,,,5,santander-naive_bayes,0.0004570402062601,10.002095699310305,ok
2315,A,1,0,,,,,,3,creditcard-linear_regression,0.0021550590874155,78.6039788722992,ok
2316,C,,,,,0,2,0,2,creditcard-xgboost,0.0014885978911097,26.92562055587769,ok
2317,C,,,,,0,1,0,5,buzz-standard_scaler,0.0007577695155839,10.017884969711304,ok
2318,C,,,,,1,1,0,4,creditcard-polynomial_features,0.0029437490744855,33.922844648361206,ok
2319,A,0,0,,,,,,4,buzz-polynomial_features,0.0015481703384187,44.37430906295776,ok
2320,C,,,,,1,0,1,3,buzz-kmeans,0.0049250921927293,28.251006841659542,ok
2321,C,,,,,0,2,0,3,creditcard-poisson_regression,0.0067314320154476,81.17167854309082,ok
2322,A,2,0,,,,,,2,buzz-logistic_regression,0.0047722076827552,287.29009461402893,ok
2323,A,0,1,,,,,,4,creditcard-linear_regression,0.002989226691246,42.83923602104187,ok
2324,C,,,,,1,0,1,5,creditcard-quantile_transformer,0.0023320241804917,8.026087045669556,ok
2325,C,,,,,0,1,0,4,creditcard-poisson_regression,0.0048328728116337,79.86459422111511,ok
2326,A,1,0,,,,,,4,santander-naive_bayes,0.0008265591505368,22.611040592193604,ok
2327,A,2,1,,,,,,2,buzz-logistic_regression,0.0073510656094815,221.2695333957672,ok
2328,A,1,1,,,,,,5,santander-logistic_regression,0.0088507544408241,96.8471610546112,ok
2329,C,,,,,0,1,1,4,buzz-xgboost,0.0035186278092988,29.073161363601685,ok
2330,A,1,1,,,,,,2,santander-kmeans,0.0056912283088896,155.68709659576416,ok
2331,A,2,0,,,,,,3,creditcard-spectral_clustering,0.001969173872888,79.03038954734802,ok
2332,A,2,1,,,,,,2,buzz-xgboost,0.0009608358731799,28.921481132507324,ok
2333,C,,,,,0,2,0,3,santander-poisson_regression,0.0496661280482196,598.9042110443115,Timed out.
2334,A,2,0,,,,,,4,santander-quantile_transformer,0.0019523402250607,58.766093730926514,ok
2335,A,2,1,,,,,,4,creditcard-linear_regression,0.0028925361856354,43.53315329551697,ok
2336,C,,,,,1,1,0,5,buzz-quantile_transformer,0.0018895018875267,17.41922354698181,ok
2337,C,,,,,0,0,0,4,santander-poisson_regression,0.0381434467538992,465.3531527519226,ok
2338,C,,,,,1,0,1,2,santander-standard_scaler,0.0022046458353996,18.9692280292511,ok
2339,B,,,0,0,,,,4,santander-xgboost,0.0247924909353256,87.5029091835022,ok
2340,A,0,0,,,,,,5,creditcard-kmeans,0.0005357477598057,12.284662008285522,ok
2341,A,0,1,,,,,,3,creditcard-linear_regression,0.0027664053378105,52.86124849319458,ok
2342,A,2,0,,,,,,4,buzz-poisson_regression,0.0015223457606368,45.82311654090881,ok
2343,B,,,1,0,,,,4,creditcard-linear_regression,0.0171121445147196,65.25817823410034,ok
2344,B,,,1,1,,,,2,buzz-kmeans,0.0102501504219902,39.08955669403076,ok
2345,C,,,,,1,0,1,3,buzz-linear_regression,0.0700724769941171,401.9453747272492,ok
2346,C,,,,,0,2,1,5,buzz-spectral_clustering,0.0016288090730839,5.892349481582642,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2347,B,,,0,1,,,,2,buzz-naive_bayes,0.0014910508672396,5.262532472610474,ok
2348,A,0,0,,,,,,2,buzz-spectral_clustering,0.0001715901096661,9.836375713348389,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2349,C,,,,,0,0,0,3,buzz-quantile_transformer,0.0015021317867815,24.434839963912964,ok
2350,A,1,0,,,,,,2,creditcard-standard_scaler,9.174149718549515e-05,5.019291639328003,ok
2351,A,0,1,,,,,,5,buzz-logistic_regression,0.0080971210549937,92.83323502540588,ok
2352,C,,,,,0,0,0,5,buzz-spectral_clustering,0.0006668958506782,6.508946895599365,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2353,C,,,,,0,1,1,5,buzz-naive_bayes,0.0008852348630189,5.851502895355225,ok
2354,C,,,,,1,1,0,3,creditcard-kmeans,0.0014559247263471,22.37016224861145,ok
2355,C,,,,,0,1,0,4,buzz-logistic_regression,0.0099282583244117,164.06728529930115,ok
2356,A,0,0,,,,,,5,santander-logistic_regression,0.0056827511910597,130.30512285232544,ok
2357,A,1,0,,,,,,3,santander-poisson_regression,0.0017743302933176,64.717214345932,in <closed TCP>: Stream is closed
2358,C,,,,,1,1,0,3,buzz-polynomial_features,0.0006145221654971,9.442081928253174,"('transform-491bef8edb8d9a2e8f1c07889a742bfe', 8, 0)"
2359,A,2,0,,,,,,2,santander-standard_scaler,0.0002077632612122,12.507487297058104,ok
2360,A,2,1,,,,,,5,santander-naive_bayes,0.0019954427202542,24.02539730072021,ok
2361,C,,,,,1,1,1,4,buzz-kmeans,0.0054165827447043,31.209503650665283,ok
2362,C,,,,,1,2,1,3,buzz-polynomial_features,0.0098736907784938,45.46595907211304,ok
2363,A,0,0,,,,,,5,santander-spectral_clustering,0.0005737732581297,13.1565842628479,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2364,C,,,,,1,1,0,4,creditcard-quantile_transformer,0.0009935695600774,11.44958519935608,ok
2365,C,,,,,0,0,0,5,creditcard-quantile_transformer,0.0009737515608867,9.503878593444824,ok
2366,A,0,1,,,,,,4,creditcard-standard_scaler,0.0005955828687879,8.535423278808594,ok
2367,C,,,,,0,2,0,3,buzz-xgboost,0.003741537768917,45.11772537231445,ok
2368,C,,,,,0,0,0,5,creditcard-naive_bayes,0.000528590619117,5.15907883644104,ok
2369,B,,,1,0,,,,3,creditcard-standard_scaler,0.0023624205501874,12.01230788230896,ok
2370,A,2,0,,,,,,3,santander-xgboost,0.0032085653424461,128.77185320854187,ok
2371,C,,,,,0,0,1,2,buzz-spectral_clustering,0.0007736502138853,9.438595533370972,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2372,C,,,,,1,1,1,5,creditcard-standard_scaler,0.00141142716825,6.505938291549683,ok
2373,C,,,,,0,1,0,3,creditcard-kmeans,0.0011162200436854,24.594470500946045,ok
2374,A,2,1,,,,,,2,creditcard-standard_scaler,0.0001816295406288,5.46710991859436,ok
2375,C,,,,,1,1,0,5,santander-linear_regression,0.0115601379536588,106.57233452796936,ok
2376,A,0,0,,,,,,2,creditcard-kmeans,0.0003478285731209,19.939217567443848,ok
2377,B,,,1,0,,,,3,santander-kmeans,0.0298006568280855,151.52876353263855,ok
2378,C,,,,,0,1,1,2,santander-linear_regression,0.0101911004054482,168.41082525253296,ok
2379,C,,,,,0,1,0,2,creditcard-logistic_regression,0.0028577691836086,94.45089292526244,ok
2380,C,,,,,0,0,1,3,buzz-xgboost,0.0033496220348954,27.24377417564392,ok
2381,C,,,,,0,2,0,4,creditcard-standard_scaler,0.0009968475328848,9.015442848205566,ok
2382,A,2,0,,,,,,3,creditcard-naive_bayes,0.0001854250133236,7.441806554794311,ok
2383,A,0,0,,,,,,2,creditcard-xgboost,0.0005119861745304,29.349525928497314,ok
2384,A,1,0,,,,,,4,creditcard-xgboost,0.000813157708221,22.244435787200928,ok
2385,C,,,,,1,0,0,2,santander-logistic_regression,0.0269284877509011,463.396538734436,ok
2386,A,0,1,,,,,,3,creditcard-quantile_transformer,0.0004913191836675,9.388264656066896,ok
2387,C,,,,,1,1,0,2,buzz-logistic_regression,0.0159201548257933,366.91778087615967,ok
2388,A,0,0,,,,,,5,creditcard-naive_bayes,0.0002784762421581,6.385442495346069,ok
2389,C,,,,,0,2,1,5,creditcard-logistic_regression,0.0077036692416111,27.868650913238525,ok
2390,A,2,0,,,,,,3,creditcard-kmeans,0.0004013250834941,16.10669231414795,ok
2391,C,,,,,1,2,1,5,santander-logistic_regression,0.0387714066953129,107.11977291107178,ok
2392,C,,,,,1,0,1,2,santander-xgboost,0.0126775411612192,109.08018207550047,ok
2393,C,,,,,0,1,0,5,creditcard-polynomial_features,0.0031183227777342,41.22493481636048,ok
2394,C,,,,,1,2,1,2,santander-quantile_transformer,0.0134069832938247,92.60387539863586,ok
2395,A,2,0,,,,,,2,santander-logistic_regression,0.0058733345109356,353.57866621017456,ok
2396,C,,,,,0,0,0,4,creditcard-linear_regression,0.0070715469340721,86.2734477519989,ok
2397,A,0,0,,,,,,4,creditcard-xgboost,0.0006903389310836,19.786784648895264,ok
2398,C,,,,,1,2,1,4,creditcard-quantile_transformer,0.0033447714765866,11.551398038864136,ok
2399,C,,,,,1,2,0,5,buzz-standard_scaler,0.0016791257961922,9.278362035751345,ok
2400,A,0,1,,,,,,5,creditcard-linear_regression,0.0034840550609429,39.94458031654358,ok
2401,C,,,,,1,0,0,5,santander-xgboost,0.0117411747621165,80.81879377365112,ok
2402,C,,,,,1,0,1,3,santander-quantile_transformer,0.0116327258270581,66.72691679000854,ok
2403,C,,,,,0,1,0,4,creditcard-quantile_transformer,0.0009901061024173,16.36178421974182,ok
2404,C,,,,,0,1,0,5,creditcard-quantile_transformer,0.0008446629573543,11.166635990142822,ok
2405,C,,,,,0,1,0,3,santander-standard_scaler,0.0016969759069836,37.39067769050598,ok
2406,C,,,,,0,2,1,2,buzz-quantile_transformer,0.0040776924487463,36.8784613609314,ok
2407,C,,,,,1,2,1,2,creditcard-spectral_clustering,0.0158012949677573,109.14171504974364,ok
2408,A,2,1,,,,,,5,buzz-xgboost,0.0020822751484976,25.07087135314941,ok
2409,A,1,1,,,,,,4,creditcard-quantile_transformer,0.0008188971245553,11.20072054862976,ok
2410,A,0,1,,,,,,5,santander-xgboost,0.0050907428432835,58.36520457267761,ok
